Match_ID,Season,Match_Date,Venue,City,Team_1,Team_2,Toss_Winner,Toss_Decision,First_Innings_Runs,First_Innings_Wickets,Second_Innings_Runs,Second_Innings_Wickets,Powerplay_Runs_T1,Powerplay_Runs_T2,Death_Overs_Runs_T1,Death_Overs_Runs_T2,Top_Batsman_T1,Top_Batsman_T1_Runs,Top_Batsman_T2,Top_Batsman_T2_Runs,Best_Bowler_T1,Best_Bowler_T1_Wickets,Best_Bowler_T2,Best_Bowler_T2_Wickets,Winner,Winning_Margin,Player_of_Match,Pitch_Type,Weather,Head_to_Head_T1_Wins,Head_to_Head_T2_Wins
cdbc7cee-d221-4809-83c9-3713d4a56f9e,2022,06-Apr-22,MCA Stadium,Pune,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,151,10,113,10,35,43,45,41,Pat Cummins,56,Suryakumar Yadav,52,Pat Cummins,3,Jasprit Bumrah,0,Kolkata Knight Riders,5 wickets,Pat Cummins,Red Soil,Clear,22,8
84dcc9c9-30ee-4344-85a0-ac61593f212f,2022,07-Apr-22,DY Patil Stadium,Navi Mumbai,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,Field,149,9,155,4,47,44,53,49,KL Rahul,24,Quinton de Kock,80,Kuldeep Yadav,3,Ravi Bishnoi,2,Delhi Capitals,6 wickets,Kuldeep Yadav,Red Soil,Clear,1,1
1210ffa7-6c80-4100-9443-1dea2204d16e,2022,09-Apr-22,MCA Stadium,Pune,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,202,2,189,6,57,56,61,65,Ruturaj Gaikwad,99,Nicholas Pooran,64,Mukesh Choudhary,4,T Natarajan,2,Chennai Super Kings,13 runs,Ruturaj Gaikwad,Red Soil,Clear,18,13
a5495e4f-a34a-41c1-ba54-b505dd5792e8,2022,10-Apr-22,Brabourne Stadium,Mumbai,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,Field,165,6,162,8,44,47,60,49,Shimron Hetmyer,59,KL Rahul,68,Yuzvendra Chahal,4,Avesh Khan,3,Rajasthan Royals,3 runs,Yuzvendra Chahal,Red Soil,Clear,1,1
4abdaae4-5165-42b5-ae1f-d61f6ea02b33,2022,10-Apr-22,DY Patil Stadium,Navi Mumbai,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,Field,215,5,171,10,68,57,63,61,David Warner,61,Shreyas Iyer,54,Kuldeep Yadav,4,Khaleel Ahmed,3,Delhi Capitals,44 runs,Kuldeep Yadav,Red Soil,Clear,16,15
795afafe-89d4-4c51-9849-b471078543c9,2022,12-Apr-22,MCA Stadium,Pune,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Field,173,8,176,7,41,75,61,51,Faf du Plessis,38,Shivam Dube,95,Maheesh Theekshana,4,Wanindu Hasaranga,2,Chennai Super Kings,23 runs,Shivam Dube,Red Soil,Clear,18,13
5ff293d5-386c-460b-a0a2-69ee2f6fd537,2022,13-Apr-22,MCA Stadium,Pune,Mumbai Indians,Punjab Kings,Punjab Kings,Field,198,5,200,5,55,56,61,65,Dewald Brevis,49,Shikhar Dhawan,70,Basil Thampi,2,Vaibhav Arora,2,Punjab Kings,12 balls,Odean Smith,Red Soil,Clear,14,13
596113b6-a6e3-45fc-84cf-16700aec22ed,2022,14-Apr-22,DY Patil Stadium,Navi Mumbai,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,Field,192,4,155,9,54,47,60,49,Hardik Pandya,87,Jos Buttler,54,Lockie Ferguson,3,Yash Dayal,1,Gujarat Titans,37 runs,Hardik Pandya,Red Soil,Clear,2,1
7b0066dd-d9d8-4308-993d-c10649e6e8cd,2022,15-Apr-22,Brabourne Stadium,Mumbai,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Field,175,8,177,3,48,51,52,55,Aiden Markram,68,Rahul Tripathi,71,T Natarajan,3,Pat Cummins,1,Sunrisers Hyderabad,7 wickets,Rahul Tripathi,Red Soil,Clear,18,13
f4ee4132-29c1-41d1-a9e5-0fed427391b3,2022,16-Apr-22,Brabourne Stadium,Mumbai,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,149,3,152,4,50,42,54,60,David Warner,66,Dinesh Karthik,66,Josh Hazlewood,3,Kuldeep Yadav,1,Royal Challengers Bangalore,16 balls,Dinesh Karthik,Red Soil,Clear,15,14
6e441741-62be-4288-b988-741860f19665,2022,17-Apr-22,Brabourne Stadium,Mumbai,Chennai Super Kings,Gujarat Titans,Gujarat Titans,Field,169,5,170,7,39,53,60,48,Ruturaj Gaikwad,73,David Miller,94,Dwayne Bravo,3,Alzarri Joseph,2,Gujarat Titans,3 wickets,David Miller,Red Soil,Clear,1,2
198cd868-f4a0-4d2e-8e0a-a5b7d54c5f4e,2022,18-Apr-22,MCA Stadium,Pune,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Field,217,5,210,10,60,55,61,70,Jos Buttler,103,Aaron Finch,58,Yuzvendra Chahal,5,Sunil Narine,2,Rajasthan Royals,7 runs,Yuzvendra Chahal,Red Soil,Clear,1,1
9ccfdde7-6d2d-410c-893e-8d1232f246d3,2022,19-Apr-22,DY Patil Stadium,Navi Mumbai,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,163,8,181,2,44,62,50,60,Krunal Pandya,42,Faf du Plessis,96,Josh Hazlewood,4,Dushmantha Chameera,2,Royal Challengers Bangalore,18 runs,Faf du Plessis,Red Soil,Clear,1,1
3dafd209-d147-43d3-8f9e-2f8e253c942f,2022,20-Apr-22,MCA Stadium,Pune,Delhi Capitals,Punjab Kings,Delhi Capitals,Field,115,10,119,1,42,39,30,38,Lalit Yadav,24,David Warner,60,Lalit Yadav,2,Kagiso Rabada,1,Delhi Capitals,9 wickets,Kuldeep Yadav,Red Soil,Clear,15,14
f29f889b-0107-46a2-a9f2-7104cf9b9064,2022,21-Apr-22,Brabourne Stadium,Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,155,7,156,7,47,46,60,51,Tilak Varma,51,Ruturaj Gaikwad,28,Daniel Sams,4,Mukesh Choudhary,3,Chennai Super Kings,3 wickets,Mukesh Choudhary,Red Soil,Clear,18,13
e74e0218-56a8-477b-9272-6719772f0c8d,2022,22-Apr-22,Wankhede Stadium,Mumbai,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Field,222,2,207,8,48,62,60,65,David Warner,28,Jos Buttler,116,Prasidh Krishna,3,Khaleel Ahmed,2,Rajasthan Royals,15 runs,Jos Buttler,Red Soil,Clear,1,1
c9661b15-2b56-4950-af7f-54068dc4f918,2022,23-Apr-22,DY Patil Stadium,Navi Mumbai,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,Field,156,9,148,8,47,35,53,48,Hardik Pandya,67,Andre Russell,48,Rashid Khan,2,Tim Southee,3,Gujarat Titans,8 runs,Rashid Khan,Red Soil,Clear,2,0
6cd59edc-06e2-4bff-aa6c-d1c1a3c4e5a5,2022,23-Apr-22,Brabourne Stadium,Mumbai,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Field,192,3,125,10,53,30,60,45,Faf du Plessis,73,Rahul Tripathi,58,Wanindu Hasaranga,5,Jagadeesha Suchith,2,Royal Challengers Bangalore,67 runs,Wanindu Hasaranga,Red Soil,Clear,15,7
5942bcd1-7b50-407a-8b74-32b282988b55,2022,24-Apr-22,Wankhede Stadium,Mumbai,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,Field,153,8,157,4,46,47,51,55,Liam Livingstone,18,Quinton de Kock,46,Kagiso Rabada,4,Dushmantha Chameera,2,Lucknow Super Giants,20 balls,Krunal Pandya,Red Soil,Clear,1,2
ee661956-2a72-47ab-b874-0b9632e6b7f9,2022,25-Apr-22,Wankhede Stadium,Mumbai,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Field,158,6,161,5,43,44,55,60,Jos Buttler,67,Suryakumar Yadav,51,Yuzvendra Chahal,2,Riley Meredith,2,Mumbai Indians,5 wickets,Suryakumar Yadav,Red Soil,Clear,15,13
8feaf9d6-2d4d-400a-932a-5fecccb738be,2022,26-Apr-22,DY Patil Stadium,Navi Mumbai,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Field,144,9,115,10,37,45,50,40,Faf du Plessis,47,Riyan Parag,56,Josh Hazlewood,2,Kuldeep Sen,4,Royal Challengers Bangalore,29 runs,Riyan Parag,Red Soil,Clear,15,13
bc7e4420-2285-4db8-8738-28a91293a272,2022,27-Apr-22,MCA Stadium,Pune,Gujarat Titans,Sunrisers Hyderabad,Gujarat Titans,Field,199,5,195,6,56,50,60,65,Shubman Gill,63,Aiden Markram,56,Rashid Khan,1,Umran Malik,5,Gujarat Titans,5 wickets,Umran Malik,Red Soil,Clear,2,0
dc1850cd-fd67-423a-8f71-41234f320d71,2022,28-Apr-22,Wankhede Stadium,Mumbai,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Field,146,9,150,6,38,40,45,55,David Warner,42,Nitish Rana,57,Kuldeep Yadav,4,Umesh Yadav,3,Kolkata Knight Riders,4 wickets,Nitish Rana,Red Soil,Clear,16,15
b08cca60-59b5-4677-bb93-09981e6c2752,2022,29-Apr-22,MCA Stadium,Pune,Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,Field,176,8,178,4,55,42,60,62,Shikhar Dhawan,70,Quinton de Kock,46,Kagiso Rabada,4,Dushmantha Chameera,2,Lucknow Super Giants,20 balls,Krunal Pandya,Red Soil,Clear,14,13
a647147a-8493-463b-ba0d-d63b797633e0,2022,30-Apr-22,Brabourne Stadium,Mumbai,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Field,158,6,161,5,43,44,55,60,Jos Buttler,67,Suryakumar Yadav,51,Yuzvendra Chahal,2,Riley Meredith,2,Mumbai Indians,5 wickets,Suryakumar Yadav,Red Soil,Clear,15,13
4310f8f2-9fa4-4e00-a0cb-1f2aeab6d721,2022,30-Apr-22,Wankhede Stadium,Mumbai,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,Field,170,6,173,2,42,53,60,55,Hardik Pandya,62,Virat Kohli,73,Pradeep Sangwan,2,Rashid Khan,1,Royal Challengers Bangalore,8 wickets,Virat Kohli,Red Soil,Clear,2,0
d31498b9-a452-48ec-9098-25c77289c917,2022,01-May-22,Wankhede Stadium,Mumbai,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,Field,149,3,155,4,48,47,54,60,David Warner,61,KL Rahul,77,Kuldeep Yadav,3,Mohsin Khan,4,Lucknow Super Giants,6 wickets,KL Rahul,Red Soil,Clear,1,1
6a39d449-993f-4ee1-bb1d-b030badccb5b,2022,02-May-22,Wankhede Stadium,Mumbai,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Field,152,5,158,3,37,50,55,55,Sanju Samson,54,Nitish Rana,48,Yuzvendra Chahal,5,Tim Southee,2,Rajasthan Royals,7 runs,Yuzvendra Chahal,Red Soil,Clear,1,1
c6cab415-de61-4b56-b5a3-994f6f377e5f,2022,03-May-22,DY Patil Stadium,Navi Mumbai,Gujarat Titans,Punjab Kings,Gujarat Titans,Field,143,8,145,2,40,41,50,58,Sai Sudharsan,65,Shikhar Dhawan,62,Rashid Khan,1,Liam Livingstone,3,Punjab Kings,8 wickets,Liam Livingstone,Red Soil,Clear,2,0
83318088-049f-428e-9b49-4418389bf260,2022,04-May-22,MCA Stadium,Pune,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Field,173,8,160,8,41,75,61,51,Mahipal Lomror,42,Devon Conway,56,Harshal Patel,3,Maheesh Theekshana,3,Royal Challengers Bangalore,13 runs,Harshal Patel,Red Soil,Clear,18,13
f4e68eea-86fa-4884-b854-c0bf24070e8f,2022,05-May-22,Wankhede Stadium,Mumbai,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Field,207,3,186,8,50,47,65,60,David Warner,92,Nicholas Pooran,62,Khaleel Ahmed,2,Kartik Tyagi,1,Delhi Capitals,21 runs,David Warner,Red Soil,Clear,15,7
b782f971-dcc7-4cea-ac5c-5be4666d2c05,2022,06-May-22,MCA Stadium,Pune,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,Field,163,10,168,5,44,47,55,60,Deepak Hooda,27,David Miller,63,Avesh Khan,3,Rashid Khan,4,Gujarat Titans,5 wickets,Rashid Khan,Red Soil,Clear,2,0
11a8c1cd-898d-49c9-87e9-d73a252080d9,2022,07-May-22,Wankhede Stadium,Mumbai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Field,173,8,113,10,49,35,60,40,Ishan Kishan,51,Pat Cummins,52,Jasprit Bumrah,5,Kumar Kartikeya,2,Mumbai Indians,52 runs,Jasprit Bumrah,Red Soil,Clear,22,8
774818fd-eeb9-4b91-a0f8-226a64dc33df,2022,08-May-22,Wankhede Stadium,Mumbai,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,Field,208,6,117,10,59,39,60,35,David Warner,19,Moeen Ali,93,Mitchell Marsh,2,Mukesh Choudhary,4,Delhi Capitals,91 runs,Mitchell Marsh,Red Soil,Clear,16,15
7efcc652-f90c-4586-9404-bef69f783ba7,2022,08-May-22,MCA Stadium,Pune,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Field,189,5,190,4,50,52,60,63,Jonny Bairstow,56,Yashasvi Jaiswal,68,Arshdeep Singh,2,Yuzvendra Chahal,3,Rajasthan Royals,6 wickets,Yashasvi Jaiswal,Red Soil,Clear,14,13
c00def95-2eb1-4c34-bfec-3414f7cf5c85,2022,09-May-22,DY Patil Stadium,Navi Mumbai,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,Field,144,4,82,10,47,37,50,30,Shubman Gill,63,Avesh Khan,13,Rashid Khan,4,Avesh Khan,3,Gujarat Titans,62 runs,Rashid Khan,Red Soil,Clear,2,0
8945b5e4-de24-40dd-a3d9-fcde27e1e953,2022,11-May-22,DY Patil Stadium,Navi Mumbai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,Field,97,10,103,5,39,39,25,35,Daniel Sams,16,Devon Conway,16,Daniel Sams,3,Mukesh Choudhary,3,Mumbai Indians,5 wickets,Daniel Sams,Red Soil,Clear,18,13
ff9d6b67-116b-4f82-981a-0d8945fd1c7e,2022,12-May-22,MCA Stadium,Pune,Royal Challengers Bangalore,Punjab Kings,PBGS,Field,209,9,155,9,55,60,65,55,Liam Livingstone,70,Jonny Bairstow,80,Harshal Patel,4,Kagiso Rabada,3,Punjab Kings,54 runs,Jonny Bairstow,Red Soil,Clear,14,13
7bde5887-a70c-48c5-85a4-880b65e82aa5,2022,13-May-22,Wankhede Stadium,Mumbai,Mumbai Indians,Gujarat Titans,Gujarat Titans,Field,177,6,172,5,54,49,60,55,Ishan Kishan,45,Wriddhiman Saha,55,Murugan Ashwin,2,Rashid Khan,2,Mumbai Indians,5 runs,Tim David,Red Soil,Clear,2,0
71164fa7-5ac7-47e6-99fe-17f1120d67e8,2022,14-May-22,Wankhede Stadium,Mumbai,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Field,177,6,123,8,50,47,60,40,Andre Russell,49,Aiden Markram,32,Andre Russell,3,Umesh Yadav,1,Kolkata Knight Riders,54 runs,Andre Russell,Red Soil,Clear,18,13
805a8713-45b7-4268-9d3d-046a21871b3c,2022,15-May-22,DY Patil Stadium,Navi Mumbai,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Field,154,8,158,6,46,50,50,60,Deepak Hooda,59,Yashasvi Jaiswal,41,Ravi Bishnoi,2,Trent Boult,2,Rajasthan Royals,24 balls,Trent Boult,Red Soil,Clear,1,1
da0a7c47-383e-447b-b98c-a8b7aa24de06,2022,16-May-22,DY Patil Stadium,Navi Mumbai,Delhi Capitals,Punjab Kings,Punjab Kings,Field,159,7,160,5,58,45,50,60,Mitchell Marsh,63,Liam Livingstone,48,Shardul Thakur,4,Arshdeep Singh,3,Punjab Kings,5 wickets,Liam Livingstone,Red Soil,Clear,14,13
9ed7d6ca-6a9c-4d9b-8bbd-3b0fb427a3ca,2022,18-May-22,DY Patil Stadium,Navi Mumbai,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,Field,207,3,193,8,62,53,60,70,Rajat Patidar,112,KL Rahul,79,Josh Hazlewood,1,Avesh Khan,1,Royal Challengers Bangalore,14 runs,Rajat Patidar,Red Soil,Clear,1,1
8c8785c8-1ae7-4156-8d49-a20bffd7c2d2,2022,19-May-22,Wankhede Stadium,Mumbai,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Field,160,6,161,2,43,48,55,60,Ravichandran Ashwin,50,Mitchell Marsh,89,Trent Boult,1,Anrich Nortje,2,Delhi Capitals,8 wickets,Mitchell Marsh,Red Soil,Clear,1,1
10eb9c04-635c-4eb4-aba9-561a0e799ede,2022,20-May-22,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,Field,168,5,170,4,43,52,55,60,Virat Kohli,73,Shubman Gill,52,Josh Hazlewood,2,Rashid Khan,1,Gujarat Titans,6 wickets,Shubman Gill,Red Soil,Clear,2,0
8a3c9c0f-9a10-4688-9ff9-b07ec7c2cc15,2022,21-May-22,Wankhede Stadium,Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,Field,159,8,160,5,43,45,55,60,Ishan Kishan,48,Rishabh Pant,39,Jasprit Bumrah,3,Khaleel Ahmed,1,Mumbai Indians,5 wickets,Jasprit Bumrah,Red Soil,Clear,16,15
6bfc3894-f5f8-4f17-ac4c-911a6e0acbff,2022,21-May-22,Eden Gardens,Kolkata,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,Field,207,4,210,3,56,58,65,65,KL Rahul,68,Jos Buttler,100,Mohsin Khan,1,Prasidh Krishna,1,Rajasthan Royals,7 wickets,Jos Buttler,Red Soil,Clear,1,1
942ac1f6-b4a0-46d5-986a-696f2547bb9e,2022,22-May-22,Wankhede Stadium,Mumbai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Field,150,6,151,5,47,48,50,60,Moeen Ali,93,Yashasvi Jaiswal,59,Prashant Solanki,2,Yuzvendra Chahal,2,Rajasthan Royals,5 wickets,Yashasvi Jaiswal,Red Soil,Clear,18,13
f313bacc-1a65-4d0a-b43f-b25d7eb8925a,2022,22-May-22,Rajiv Gandhi International Stadium,Hyderabad,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Field,157,8,160,5,47,48,50,60,Liam Livingstone,60,Abhishek Sharma,43,Harpreet Brar,3,Fazalhaq Farooqi,2,Sunrisers Hyderabad,5 wickets,Harpreet Brar,Red Soil,Clear,15,7
d98d5557-0cca-4e5b-b754-cd3d442bcb7d,2022,24-May-22,Eden Gardens,Kolkata,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Bat,188,7,191,3,54,55,60,65,David Miller,68,Jos Buttler,39,Hardik Pandya,1,Obed McCoy,1,Gujarat Titans,7 wickets,David Miller,Red Soil,Clear,2,1
a379cde0-b5a6-4c8f-9e6a-bcadfd5a95db,2022,25-May-22,Eden Gardens,Kolkata,Lucknow Super Giants,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,207,4,193,8,56,62,65,70,KL Rahul,79,Rajat Patidar,112,Josh Hazlewood,3,Mohsin Khan,1,Royal Challengers Bangalore,14 runs,Rajat Patidar,Red Soil,Clear,1,1
d7e8e66f-36c8-4827-b56f-e75b5715e929,2022,27-May-22,Narendra Modi Stadium,Ahmedabad,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Bat,157,8,161,3,30,52,60,60,Jos Buttler,106,Faf du Plessis,25,Prasidh Krishna,3,Josh Hazlewood,2,Rajasthan Royals,7 wickets,Jos Buttler,Red Soil,Clear,1,1
4aa2f855-72c7-435d-9e27-dc40024418e0,2022,29-May-22,Narendra Modi Stadium,Ahmedabad,Gujarat Titans,Rajasthan Royals,Gujarat Titans,Bat,130,9,133,3,35,39,40,40,Hardik Pandya,34,Jos Buttler,39,Hardik Pandya,3,Trent Boult,1,Gujarat Titans,7 wickets,Hardik Pandya,Red Soil,Clear,2,1
d56e5ebb-e897-4fd1-8463-75c8bf2ac1a7,2021,09-Apr-21,MA Chidambaram Stadium,Chennai,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,159,9,160,8,41,22,34,57,Rohit Sharma,19,AB de Villiers,48,Jasprit Bumrah,2,Harshal Patel,5,Royal Challengers Bangalore,2 wickets,Harshal Patel,Slow,Clear,19,10
27432ce6-8757-41fa-9e6f-9cf7e37a30d7,2021,10-Apr-21,Wankhede Stadium,Mumbai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Field,188,7,190,3,33,50,63,65,Suresh Raina,54,Shikhar Dhawan,85,Dwayne Bravo,1,Avesh Khan,2,Delhi Capitals,7 wickets,Shikhar Dhawan,Batting Friendly,Clear,15,10
2e2078eb-c605-49fc-9b4e-a888a6449c1d,2021,11-Apr-21,MA Chidambaram Stadium,Chennai,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Field,177,5,178,0,50,50,49,58,Manish Pandey,61,Nitish Rana,80,Rashid Khan,2,Prasidh Krishna,2,Kolkata Knight Riders,10 runs,Nitish Rana,Slow,Clear,13,7
4291a8c8-9a3a-4381-8552-fb341fbcca13,2021,12-Apr-21,Wankhede Stadium,Mumbai,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Field,221,6,225,6,59,48,64,80,Sanju Samson,119,KL Rahul,91,Chetan Sakariya,3,Arshdeep Singh,3,Punjab Kings,4 runs,Sanju Samson,Batting Friendly,Clear,12,12
7369895b-a97c-4bc5-8c18-291712850621,2021,13-Apr-21,MA Chidambaram Stadium,Chennai,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Field,152,10,153,6,45,42,47,35,Andre Russell,9,Rohit Sharma,43,Andre Russell,5,Rahul Chahar,4,Mumbai Indians,10 runs,Rahul Chahar,Slow,Clear,7,22
d20c23d9-2501-4493-a84f-dbd7fcc07a26,2021,14-Apr-21,MA Chidambaram Stadium,Chennai,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Field,149,8,150,4,50,47,38,40,David Warner,54,Glenn Maxwell,59,Jason Holder,3,Shahbaz Ahmed,3,Royal Challengers Bangalore,6 runs,Glenn Maxwell,Slow,Clear,8,10
1d0f9324-a74b-4dea-a10c-b1026f3e4e74,2021,15-Apr-21,Wankhede Stadium,Mumbai,Rajasthan Royals,Delhi Capitals,Delhi Capitals,Field,147,8,150,7,42,36,44,45,David Miller,62,David Miller,62,Jaydev Unadkat,3,Avesh Khan,3,Delhi Capitals,3 wickets,Chris Morris,Batting Friendly,Clear,11,13
8d474ff9-810a-484e-af62-eb2874372435,2021,16-Apr-21,Wankhede Stadium,Mumbai,Punjab Kings,Chennai Super Kings,Chennai Super Kings,Field,106,8,107,4,26,46,31,21,Shahrukh Khan,47,Moeen Ali,46,Mohammed Shami,2,Deepak Chahar,4,Chennai Super Kings,6 wickets,Deepak Chahar,Batting Friendly,Clear,14,9
41b4b276-9e77-448f-b272-860cb472d0f7,2021,17-Apr-21,MA Chidambaram Stadium,Chennai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Bat,150,5,137,10,53,57,41,36,Kieron Pollard,35,Jonny Bairstow,43,Trent Boult,3,Rashid Khan,4,Mumbai Indians,13 runs,Kieron Pollard,Slow,Clear,17,8
f69aa7f3-6329-482f-a3fc-cdcab4856bd1,2021,18-Apr-21,MA Chidambaram Stadium,Chennai,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Bat,204,4,166,8,46,45,61,53,Glenn Maxwell,78,Andre Russell,31,Kyle Jamieson,3,Yuzvendra Chahal,2,Royal Challengers Bangalore,38 runs,AB de Villiers,Slow,Clear,15,13
7c51d15c-f747-4858-8250-399cbb68128a,2021,18-Apr-21,Wankhede Stadium,Mumbai,Delhi Capitals,Punjab Kings,Delhi Capitals,Field,195,4,198,4,62,63,55,68,Mayank Agarwal,69,Shikhar Dhawan,92,Chris Woakes,1,Lukman Meriwala,1,Delhi Capitals,6 wickets,Shikhar Dhawan,Batting Friendly,Clear,15,15
20b58fc4-d199-413b-b66d-f1f6db42f9e9,2021,19-Apr-21,Wankhede Stadium,Mumbai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Field,188,9,143,9,45,49,57,41,Faf du Plessis,33,Jos Buttler,49,Moeen Ali,3,Ravindra Jadeja,2,Chennai Super Kings,45 runs,Moeen Ali,Batting Friendly,Clear,15,10
cb59b1d9-3507-48af-b8ae-0850ec0babf5,2021,20-Apr-21,MA Chidambaram Stadium,Chennai,Delhi Capitals,Mumbai Indians,Mumbai Indians,Bat,137,9,138,4,39,36,36,49,Amit Mishra,4,Rohit Sharma,44,Amit Mishra,4,Jayant Yadav,1,Delhi Capitals,6 wickets,Amit Mishra,Slow,Clear,16,14
7e6bc517-a164-45a9-9f7c-2a9ba8e38da9,2021,21-Apr-21,MA Chidambaram Stadium,Chennai,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Bat,120,10,121,1,32,27,33,40,Shahrukh Khan,22,Mayank Agarwal,22,Fabian Allen,1,Khaleel Ahmed,3,Sunrisers Hyderabad,9 wickets,Jonny Bairstow,Slow,Clear,8,10
d572437f-3dca-41c2-951e-2df344280536,2021,21-Apr-21,Wankhede Stadium,Mumbai,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Field,220,3,202,10,54,54,64,62,Faf du Plessis,95,Pat Cummins,66,Deepak Chahar,4,Andre Russell,3,Chennai Super Kings,18 runs,Faf du Plessis,Batting Friendly,Clear,9,18
c5471b41-419e-4ecb-ad60-9123be26e2cc,2021,22-Apr-21,Wankhede Stadium,Mumbai,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Field,177,9,181,10,46,32,56,60,Devdutt Padikkal,101,Shivam Dube,46,Mohammed Siraj,3,Chetan Sakariya,3,Royal Challengers Bangalore,10 wickets,Devdutt Padikkal,Batting Friendly,Clear,16,11
96f24b42-b026-4b0b-9286-713cc6a6e1fa,2021,23-Apr-21,MA Chidambaram Stadium,Chennai,Punjab Kings,Mumbai Indians,Mumbai Indians,Field,131,6,132,4,21,39,41,34,KL Rahul,27,Rohit Sharma,63,Ravi Bishnoi,2,Jasprit Bumrah,2,Mumbai Indians,6 wickets,Rohit Sharma,Slow,Clear,15,13
deac8f57-0c09-4eed-8281-f5f27d2d639e,2021,24-Apr-21,Wankhede Stadium,Mumbai,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Field,133,9,134,4,49,50,33,30,Chris Morris,24,Rahul Tripathi,36,Chris Morris,4,Chetan Sakariya,1,Kolkata Knight Riders,6 wickets,Chris Morris,Batting Friendly,Clear,12,13
0a915c35-4c1d-44cb-9089-1204a65fbbd2,2021,25-Apr-21,MA Chidambaram Stadium,Chennai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Bat,191,4,122,9,54,36,65,41,Ravindra Jadeja,62,Devdutt Padikkal,34,Ravindra Jadeja,3,Harshal Patel,3,Chennai Super Kings,69 runs,Ravindra Jadeja,Slow,Clear,17,10
4ea2a3a9-7c0e-4642-91bb-6af4e94fac81,2021,25-Apr-21,Wankhede Stadium,Mumbai,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Bat,159,4,159,7,39,44,59,42,Prithvi Shaw,53,Kane Williamson,66,Avesh Khan,3,Siddarth Kaul,2,Delhi Capitals,Super Over,Prithvi Shaw,Batting Friendly,Clear,16,8
